drug_id,batch_rfid,qr_code_id,hospital_id,region,supply_chain_event,stock_quantity,demand_quantity,status,expiry_date,temperature_celsius,cost_usd,compliance_score
D50162,70F34C82-DD4,fc714481-15b4-4f9d-9834-b7e2d4d06f1b,H0085,West,Dispatched_For_Transfer,223,134,Surplus,4/3/2027,9.31,23.72,0.629
D50163,7BE5E3C2-8A7,3cd954cd-ca20-4c20-af72-d7d168722956,H0031,Central,Received_From_Distributor,484,73,Surplus,6/10/2027,7.59,186.01,0.729
D50164,29EEF710-FA2,a64cd1b4-6e5d-4374-8283-490f13a7863a,H0022,West,Temperature_Alert,44,419,Shortage,10/25/2027,2.22,174.97,0.859
D50165,304174C2-E82,33feaca5-d52d-4f15-94bc-22be251ef503,H0014,South,Requested_By_Pharmacy,458,229,Surplus,7/20/2027,10.38,159.32,0.713
D50166,DE53258C-75C,f319730f-b2a5-4568-8316-a4632d66d8dd,H0073,South,Received_From_Distributor,236,250,Shortage,3/4/2027,2.9,140.34,0.644
D50167,AE5B6A27-3C9,c25d03d3-8373-469d-81ca-1e7ae4ac121c,H0033,Central,Expiry_Warning,110,72,Surplus,4/16/2027,8.93,105.52,0.649
D50168,0A23996A-295,273b48d4-f1c5-49e5-8fa7-6c0368b8b785,H0016,Central,Delivered,440,407,Surplus,5/12/2027,1.47,179.99,0.682
D50169,B137E5D2-C4F,f2c5980d-6fad-4dae-8eeb-61a102078a36,H0018,West,Received_From_Distributor,471,388,Surplus,9/21/2027,4.65,159.38,0.874
D50170,4EBE57C5-1F8,4040a76f-680d-4640-a45e-4bd2672efc05,H0016,East,Delivered,140,111,Surplus,3/2/2027,6.26,164.12,0.659
D50171,F670DEA0-17A,2833aa57-3d64-462f-ae5f-9244effee438,H0030,Central,ColdChain_Validated,266,113,Surplus,4/8/2026,1.31,65.36,0.291
D50172,9A3DEA26-431,9da6dd20-9132-4742-a0e6-472a99ba09bf,H0012,West,Quality_Checked,14,332,Shortage,6/18/2027,2.89,87.57,0.747
D50173,C116512B-6EC,ff20ecee-fda1-4a3c-9051-770f04b3b12f,H0014,North,Dispatched_For_Transfer,227,107,Surplus,6/10/2027,4.51,142.83,0.771
D50174,F8366370-C84,dc26ae99-fc4b-43ad-9fad-a25f65c1feda,H0094,West,ColdChain_Validated,264,145,Surplus,1/16/2028,11.81,77.36,0.859
D50175,0854202F-3F8,44c133c2-e5f2-4cb1-a404-aa2f695729be,H0085,Central,Expiry_Warning,407,69,Surplus,6/3/2026,9.57,101.33,0.328
D50176,AC360CC8-3F4,244059bf-92e5-449f-90d3-00c1b4d25ad2,H0006,Central,ColdChain_Validated,368,138,Surplus,6/27/2027,10.25,131.07,0.693
D50177,F561554E-EF2,e1adb561-40de-450a-9b23-1502cb5ff6e6,H0024,North,Expiry_Warning,292,203,Surplus,12/26/2026,8.34,90.36,0.553
D50178,4E13646B-300,a81cb898-a199-4e9d-9f2d-ce44e5a26972,H0013,South,Stored_In_Inventory,402,372,Surplus,12/13/2027,4.22,159.64,0.946
D50179,899E836E-21F,1c3e44c2-00e2-4360-8c57-0d9b48e6f208,H0052,South,Stored_In_Inventory,216,159,Surplus,12/17/2026,8.8,27.67,0.535
D50180,9499A3AA-CFA,5eb755b0-e49f-444e-96ca-4a659755b2e2,H0092,North,Quality_Checked,24,83,Shortage,4/7/2027,8.41,145.02,0.651
D50181,0C302F42-6C8,9045a592-de15-479f-9fc5-c26a72310579,H0081,Central,Expiry_Warning,355,440,Shortage,8/7/2027,7.71,33.32,0.783
D50182,CB708DCA-A10,d8d9699d-916b-468d-9410-941eb23ff7fb,H0074,West,Requested_By_Pharmacy,51,386,Shortage,4/8/2027,4.28,187.88,0.706
D50183,02A0AB4B-12E,dc80f8ad-0708-4ab6-843e-f157c09f2a75,H0077,East,Received_From_Distributor,389,254,Surplus,7/29/2027,3.9,66.24,0.807
D50184,4334731A-794,9a6ec92f-2e6c-4ad0-96b5-906a858f8386,H0097,North,Expiry_Warning,470,381,Surplus,12/16/2027,4.7,160.11,0.959
D50185,11C2F1BD-25C,8a981ad2-e0c1-4073-8d1a-cf41dd233275,H0071,North,Expiry_Warning,188,91,Surplus,7/22/2026,4.44,106.68,0.456
D50186,3673847A-300,64b86777-9bc2-479e-9cba-b9e332298fa8,H0069,West,Expiry_Warning,72,308,Shortage,11/7/2026,1.86,22.76,0.509
D50187,90A611BB-E43,cadbf772-b54a-4587-a980-fd4414185627,H0097,East,Quality_Checked,361,245,Surplus,10/21/2027,9.83,118.6,0.814
D50188,03D5A506-73E,feaf642b-26df-4bf8-b3d0-5d40500d69a5,H0098,East,Dispatched_For_Transfer,240,92,Surplus,3/13/2027,5.06,182.87,0.694
D50189,5CA13B9C-102,73c126e2-c4b5-4a50-b661-a401d21b350e,H0014,Central,Stored_In_Inventory,250,328,Shortage,4/22/2026,8.77,35.66,0.303
D50190,CD7CE399-3AA,426d408a-cfbe-4293-8f21-0b17a572c2e9,H0085,North,Received_From_Distributor,61,176,Shortage,7/15/2027,4.08,67.65,0.797
D50191,1ACB7D49-E02,3c4a9e81-7b95-4f8e-ba1f-974afdf4e0b9,H0082,West,Temperature_Alert,105,361,Shortage,4/26/2026,7.62,90.64,0.33
D50192,5F2DBC1C-A73,81888fc9-914c-42c5-bfc4-fa506b75bcf5,H0078,South,Delivered,397,21,Surplus,8/18/2027,1.38,58.64,0.776
D50193,EA061B02-AF2,a5a2cd87-6501-4463-b808-989139fd2fdb,H0091,South,Temperature_Alert,231,227,Surplus,11/7/2027,2.17,189.04,0.87
D50194,839B549F-39B,1837067d-f773-4a2e-9de3-006e41517b35,H0039,South,Temperature_Alert,494,298,Surplus,4/14/2026,5.01,78.61,0.371
D50195,C22C8DA6-999,b41afff4-6be0-4521-860b-4bd764a067bf,H0048,West,ColdChain_Validated,416,398,Surplus,5/18/2027,3.96,133.32,0.738
D50196,77BD86F6-5D1,4d3bbd2a-0e5d-4238-8526-d5cedb1c869b,H0026,South,Delivered,240,314,Shortage,4/24/2027,4.89,48.66,0.733
D50197,B39C29A5-803,8e5de52e-25ed-435c-8177-f79c4f780d25,H0028,Central,Expiry_Warning,246,223,Surplus,4/30/2026,11.24,47.84,0.262
D50198,B9415BC1-992,56d0b60f-7a86-4f90-9d67-22276188fa14,H0065,East,Quality_Checked,152,238,Shortage,4/23/2026,1.81,39.29,0.316
D50199,5B96D0C3-3D6,d5dd4843-384d-4302-817b-531b1f2239b6,H0013,South,ColdChain_Validated,180,394,Shortage,6/7/2026,6.09,89.79,0.402
D50200,FAC1CA30-FCC,f2b408a2-82f5-438e-9456-a0f0b5258dea,H0099,West,Stored_In_Inventory,38,252,Shortage,12/13/2027,3.18,108.91,0.926
D50201,49E71F90-613,972e7e26-fb8e-4210-8a2c-c3d907af2306,H0086,West,Dispatched_For_Transfer,45,394,Shortage,7/2/2026,4.91,7.1,0.446
D50202,73145A73-726,38df1b1f-d4e4-450c-8b93-384e571015e7,H0045,South,Expiry_Warning,22,56,Shortage,12/4/2027,8.45,167.42,0.884
D50203,568565DB-0CF,edfcdaa2-5ddf-49ce-8955-e5c32c2db674,H0003,East,Expiry_Warning,169,19,Surplus,12/14/2027,11.7,104.99,0.829
D50204,7DABFA1E-FC2,39f43091-3f98-4401-ba4f-64ecfa2f3da3,H0050,East,Expiry_Warning,336,328,Surplus,10/11/2027,8.64,35.66,0.828
D50205,AD3B3D0E-A14,725823e1-5109-482c-a5da-c1d6cc7d6a54,H0085,Central,Dispatched_For_Transfer,196,445,Shortage,12/5/2026,10.73,18.12,0.485
D50206,187A6BB6-BFE,a3968602-b97e-421c-94a3-7572c5bf5298,H0001,Central,Dispatched_For_Transfer,252,116,Surplus,6/24/2027,2.62,17.32,0.747
D50207,AAA31D56-DA0,5c6843ee-7206-4fc1-81b4-a4db1782457e,H0099,South,Temperature_Alert,95,188,Shortage,12/18/2027,3,55.24,0.927
D50208,4A4D7BE0-620,5bb9ee26-8226-40f1-80af-8926ac6b8cef,H0052,Central,Requested_By_Pharmacy,293,364,Shortage,5/6/2027,10.64,102.36,0.634
D50209,14B0EE35-F7F,52227f1a-11ee-4a9c-9e45-78c82f5b6cf3,H0038,South,Received_From_Distributor,75,11,Surplus,6/24/2026,7.68,172.75,0.386
D50210,5664F160-BCE,1f4c85a4-9a7e-47b0-9b3e-6324f73e91db,H0010,Central,Received_From_Distributor,179,55,Surplus,8/11/2027,9.71,181.08,0.747
D50211,0EB8345A-776,c862d791-2621-49e6-aacb-e3bd0ba5276c,H0088,Central,Expiry_Warning,54,318,Shortage,4/27/2026,3.45,167.3,0.353
D50212,73539C09-579,e9481e50-714b-40de-ae42-cfc00eb5538a,H0063,West,Requested_By_Pharmacy,71,245,Shortage,4/29/2026,4.83,69.07,0.382
D50213,C8045B03-D18,9902a7f3-0a4b-4fe2-a0ff-4487950bf771,H0052,North,Quality_Checked,450,249,Surplus,4/1/2026,1.89,64.78,0.296
D50214,194B976D-A01,e9d53aae-16e4-46fa-b734-3bbf6ad853a4,H0008,South,Expiry_Warning,143,369,Shortage,6/30/2027,10.85,197.55,0.684
D50215,DB668930-3E0,8fefeb76-fd2f-4896-8676-064a694867ad,H0058,South,Requested_By_Pharmacy,293,371,Shortage,6/22/2027,11.52,137.85,0.663
D50216,D52E59D6-390,f84cae41-cce3-49a4-ae73-8fb0b65410b1,H0049,South,Delivered,37,414,Shortage,8/17/2027,10.43,64.47,0.739
D50217,130879CD-84E,265b79ae-5fd2-4cef-ad77-9a6c7daa9776,H0004,West,ColdChain_Validated,117,190,Shortage,5/31/2026,5.81,69.17,0.4
D50218,D426B302-3A5,df1d1f29-7515-4ee8-a1d6-f96a2b1a9f16,H0034,Central,ColdChain_Validated,53,291,Shortage,4/27/2026,4.75,89.76,0.379
D50219,F48E2D19-934,aabe2d22-7b79-42ac-9604-52dd02b0d384,H0032,South,Dispatched_For_Transfer,349,96,Surplus,1/12/2027,6.09,126.25,0.615
D50220,3D257F45-FB1,59ba8fc7-d882-478c-bd2c-c92fd79aee63,H0025,South,Received_From_Distributor,295,110,Surplus,10/2/2026,8.01,180.11,0.477
D50221,CC40EE7A-B8E,f032d40a-da02-4e79-b7e9-04f63691e0a8,H0031,Central,Dispatched_For_Transfer,455,17,Surplus,11/2/2027,5.75,43.67,0.907
D50222,D079FDCA-540,93ffd1be-f256-480a-a31f-59297c61cc76,H0010,East,Requested_By_Pharmacy,340,150,Surplus,8/2/2026,5.64,21.46,0.465
D50223,A3DFAD5A-E0F,80eeb29b-02ad-453a-8487-1197382c7c3a,H0035,South,Quality_Checked,137,123,Surplus,8/28/2026,5.74,84.12,0.488
D50224,164D5E2F-5B4,8d2ee215-f297-4359-bbe2-3c84dcf59581,H0040,South,Temperature_Alert,357,207,Surplus,6/21/2027,9.19,52.86,0.708
D50225,55BF833B-B44,73137b1d-7031-4ce5-9fae-d00d4aade2c7,H0077,North,Temperature_Alert,482,145,Surplus,7/13/2027,9.65,117.33,0.72
D50226,E57F4A2C-866,55a1df14-8f8e-4986-97c3-45b75bb5d6b7,H0060,South,Expiry_Warning,240,119,Surplus,4/18/2026,10.58,141.35,0.263
D50227,E076636D-8F9,bb953e80-3b81-4248-b0de-cf6707930dff,H0078,West,ColdChain_Validated,199,156,Surplus,4/7/2026,3.67,65.59,0.338
D50228,04591839-B5B,7e2d48bf-c37b-434f-a069-9d72936505b1,H0068,East,Expiry_Warning,234,61,Surplus,7/11/2027,2.73,138.66,0.766
D50229,149F66C8-7FF,f5e9c800-a592-4186-bb40-39c26ba397ab,H0100,East,Expiry_Warning,394,386,Surplus,12/10/2026,4.8,71.91,0.6
D50230,5C10ABBB-58C,ab69a4ca-3877-4cd1-908e-c788952c92a7,H0003,Central,Quality_Checked,386,161,Surplus,2/13/2027,5.62,128.82,0.655
D50231,72870CCA-995,84708a15-101b-4401-9940-7c96f505e768,H0067,South,Quality_Checked,292,444,Shortage,10/21/2026,8.72,128.45,0.481
D50232,3C3C8159-2AD,d056f716-9675-4e00-8de8-f59f9c3c91ca,H0003,East,Requested_By_Pharmacy,455,314,Surplus,12/28/2027,9.34,59.24,0.89
D50233,46C75ACF-506,c982fe2a-b79f-4117-a043-50d6c3cf9022,H0064,West,Dispatched_For_Transfer,130,137,Shortage,10/4/2027,11.83,128.97,0.757
D50234,8048C85A-4CF,4f23f89b-ad47-45a8-8141-4d8435b26ca7,H0048,North,Received_From_Distributor,125,167,Shortage,9/25/2026,5.16,79.29,0.527
D50235,0C191135-124,2cd55bec-57d1-452f-9f13-595f38a84c38,H0053,North,Received_From_Distributor,470,279,Surplus,8/31/2027,5.43,70.61,0.852
D50236,E70908AC-378,fba8fc32-596d-4a39-a0bb-0d9b7a0e3594,H0008,North,Dispatched_For_Transfer,242,187,Surplus,8/21/2027,6.96,61.41,0.812
D50237,8BC2854B-F1E,259a654d-8d01-4e5d-9a12-d5343c1cbc03,H0047,East,Dispatched_For_Transfer,268,81,Surplus,9/26/2026,10.02,72.4,0.431
D50238,DD459B4D-826,f0666cab-61a7-4011-9031-f87dc4ee6ca0,H0061,West,Dispatched_For_Transfer,368,329,Surplus,6/10/2026,8.27,158.42,0.361
D50239,35BAA064-B19,f0287347-e371-4f76-a417-870ad17e465c,H0027,North,Temperature_Alert,207,48,Surplus,12/14/2026,7.3,52.81,0.562
D50240,929C6AA3-1B5,59eed5bf-4924-4f95-b63b-4d84da3aa485,H0073,East,ColdChain_Validated,465,210,Surplus,8/22/2026,8.13,137.99,0.435
D50241,242FF192-FD2,58ec3d51-c4cf-40e0-8a58-a2acd15d0010,H0070,West,Quality_Checked,420,42,Surplus,8/7/2027,6.11,180.62,0.815
D50242,40AB206F-368,2f8bcd5b-fbaa-4a2e-b1fe-674dc5c96d7d,H0020,Central,Stored_In_Inventory,146,322,Shortage,6/11/2026,9.35,73.33,0.34
D50243,75F72FAD-1D1,0e2f81d8-bf53-465c-970a-f884ec335cb9,H0100,East,Expiry_Warning,327,26,Surplus,4/5/2027,1.83,10.75,0.654
D50244,CA872CEE-81B,ee384650-80ae-4ada-a502-31dab7977195,H0010,East,Received_From_Distributor,174,77,Surplus,6/8/2026,6.6,9.8,0.392
D50245,A2526156-F84,405bc70a-4ace-4199-bb5f-090137bfc262,H0028,North,Dispatched_For_Transfer,234,245,Shortage,8/13/2026,9.87,32.2,0.391
D50246,2D0B4B19-B71,6fb51cb3-1e78-467e-aa21-c61bd12c4ace,H0068,Central,Temperature_Alert,316,428,Shortage,9/22/2026,4.33,26.46,0.514
D50247,6FFCA6CD-66F,8d0fafb8-d269-4093-8322-ed23de91b3ae,H0052,North,Quality_Checked,243,158,Surplus,6/22/2026,10.28,150.88,0.332
D50248,CE4E81B1-123,3754520a-7576-4137-be42-1c22bebb4d7d,H0002,South,Stored_In_Inventory,181,241,Shortage,1/6/2027,9.61,62.5,0.538
D50249,FB681FB6-2F2,a045bf08-bb0e-4ede-9173-839ef1d0e668,H0038,Central,Stored_In_Inventory,161,385,Shortage,5/27/2026,7.39,132.24,0.365
D50250,632E9875-AAA,e8674b51-bcba-423a-81ca-895e9fcdacf2,H0001,West,Stored_In_Inventory,472,9,Surplus,4/8/2027,3.77,13.28,0.695
D50251,78D9A2C4-6C8,7f2232d2-a9c4-4ecf-9e0a-e7e5ca29d6df,H0043,West,Quality_Checked,324,225,Surplus,6/15/2027,10.47,62.67,0.677
D50252,44DF0AE3-31B,5b84a9ff-3161-4399-895f-e33edfcc4ef2,H0058,South,Delivered,383,314,Surplus,11/28/2027,1.33,50.66,0.874
D50253,306BFFA1-A13,4c2d8b44-b3bf-4f51-9909-9d57aaaac984,H0064,East,Dispatched_For_Transfer,169,90,Surplus,4/5/2026,7.52,58.99,0.312
D50254,B0E29240-D75,c2ab7fac-7cd4-41dd-85a1-5e72a46c4148,H0003,East,Temperature_Alert,105,181,Shortage,8/26/2027,9.61,42.19,0.764
D50255,A39F3C7C-C23,dfe815eb-1999-41ac-adee-f1744f2df75d,H0069,Central,Expiry_Warning,481,263,Surplus,9/16/2027,6.34,125.49,0.85
D50256,703CBD4A-A7E,b6eb765d-bdb0-4727-8640-ed16e4bf0409,H0008,North,ColdChain_Validated,242,224,Surplus,11/25/2027,2.13,134.22,0.887
D50257,892BC60F-AA3,a6532e0e-0652-4fb3-b70a-cc32e40cf760,H0016,North,Stored_In_Inventory,189,42,Surplus,8/31/2027,10.17,33.95,0.758
D50258,6E167731-49E,b548617d-233a-45f2-9828-25708105baa9,H0076,North,Dispatched_For_Transfer,122,146,Shortage,6/19/2027,11,149.52,0.67
D50259,874DA424-A5E,524b2004-3232-47fd-88b0-62b0a17d7d5b,H0084,West,ColdChain_Validated,327,435,Shortage,4/29/2026,7.2,53.76,0.342
D50260,DFF9827B-815,edf4ede4-b3dd-4f5d-8af2-9b71df5a01bd,H0014,South,ColdChain_Validated,451,402,Surplus,11/12/2027,9.66,60.17,0.839
D50261,42670C47-D9C,84a5777a-4600-4fab-b0d1-cc194ce40f3b,H0092,North,Expiry_Warning,61,239,Shortage,8/25/2027,7.72,166.62,0.801
D50262,417A2C7A-A52,d9437e3c-e201-4cf1-bf3b-97e539d63818,H0033,Central,ColdChain_Validated,277,207,Surplus,10/21/2026,7.31,180.73,0.509
D50263,48493116-833,5f31762b-f386-4c2d-beee-cf09d07d25ac,H0043,South,Temperature_Alert,304,333,Shortage,12/12/2026,2.44,165.83,0.555
D50264,11F5EF90-25B,1fc04b82-d3b0-4ba4-9487-8d81fafc65ef,H0042,East,ColdChain_Validated,395,298,Surplus,5/10/2027,5.8,33.81,0.735
D50265,E1191F59-5C5,ce33ad63-8c70-4ed9-9df2-6b2ac12e532c,H0046,Central,Quality_Checked,396,176,Surplus,10/25/2027,8.47,199.86,0.845
D50266,C0106460-042,ac96030f-f571-452d-9316-335d2f5faeec,H0047,North,ColdChain_Validated,122,129,Shortage,11/12/2027,6,136.07,0.912
D50267,DDE50F49-978,9e3d0bbe-7289-4684-af74-56a7f276b8cb,H0088,South,Dispatched_For_Transfer,110,330,Shortage,11/28/2026,7.8,104.58,0.537
D50268,20D401FD-E65,206fd583-e16e-45bc-b6b2-1ff1da0b2ea8,H0002,South,ColdChain_Validated,122,69,Surplus,10/7/2027,10.84,191.19,0.78
D50269,A9B3C93E-046,59f9aa42-584c-4bf5-935e-cc5e8cdf3d58,H0070,East,ColdChain_Validated,449,285,Surplus,4/8/2026,5.03,164.39,0.365
D50270,7D3A971E-839,c4ad25a0-d334-4dde-8de5-1ae9f7fcc274,H0033,South,ColdChain_Validated,90,276,Shortage,11/21/2027,10.11,139.89,0.838
D50271,365B0279-82C,a8a95d5a-918e-4308-98e5-5e69f5ec35ad,H0069,East,Temperature_Alert,196,248,Shortage,10/1/2027,1.32,168.49,0.818
D50272,414C84C9-008,732ce1e0-e09d-4e7a-8c92-191afb1ced13,H0059,West,Expiry_Warning,122,19,Surplus,4/21/2026,10.38,80.17,0.27
D50273,67840B94-C49,d3edbd5e-09bb-477d-89d4-200507a6ed6f,H0044,North,Requested_By_Pharmacy,11,230,Shortage,12/13/2026,2.17,138.47,0.551
D50274,DE818AF5-33C,9ffa8f7a-1b59-4261-8134-843644b119df,H0088,Central,ColdChain_Validated,139,135,Surplus,8/6/2026,4.54,42.16,0.473
D50275,9D53791A-8D5,fa00644d-7b23-42b4-812d-23d705f8f6dd,H0028,East,Dispatched_For_Transfer,229,199,Surplus,4/9/2026,6.65,197.66,0.333
D50276,DF22EF5A-981,2bf049d7-871f-4e66-9678-70a789108fc1,H0048,Central,Received_From_Distributor,63,297,Shortage,12/1/2027,8.15,119.85,0.887
D50277,800D3ECB-6AC,6f8adbba-f941-4edf-a1c9-81912dbb4f01,H0064,East,Stored_In_Inventory,352,213,Surplus,11/20/2027,11.48,163.78,0.81
D50278,C25F4779-795,291cac47-186b-4085-9299-1034c1085e5d,H0097,Central,Quality_Checked,494,443,Surplus,9/24/2026,4.38,84.43,0.517
D50279,AF8D4DFF-EA7,be6ec919-1e78-4c22-9b43-0ca3046e090c,H0058,East,Delivered,233,385,Shortage,6/4/2027,1.94,152.92,0.714
D50280,90CFD5EE-D3D,00ffb8ce-6801-49b7-8544-08494796092c,H0018,North,Requested_By_Pharmacy,234,117,Surplus,7/10/2026,6.05,80.54,0.435
D50281,EC256B46-F38,7fec1052-8038-4b45-b374-9b479d1280d2,H0089,South,Received_From_Distributor,394,248,Surplus,12/18/2027,4.8,120.05,0.963
D50282,5159019F-AD9,bd31ecd6-b6b7-48a5-8c92-f0aa7f4099ee,H0037,South,Received_From_Distributor,412,170,Surplus,10/4/2026,7.6,156.74,0.487
D50283,47DC9348-A43,73edb4d5-cb93-49ff-b6b7-aefdf8de2909,H0029,South,Delivered,135,195,Shortage,9/16/2027,11.15,27.71,0.754
D50284,2815C870-72C,5c5e9359-6c02-4080-95d5-954645fa06c8,H0052,East,Dispatched_For_Transfer,139,261,Shortage,11/5/2027,8.08,74.57,0.864
D50285,CBF8B56C-9A8,d26a33b5-7d26-44f9-80d8-d31707c4aad0,H0061,East,Stored_In_Inventory,62,331,Shortage,8/9/2026,7.36,111.26,0.438
D50286,4DDF3153-D12,ed07a815-611b-4577-bacc-66c8a22a0361,H0077,East,Dispatched_For_Transfer,181,222,Shortage,9/1/2026,3.71,70.13,0.481
D50287,15872CD8-2B2,f8cd45f4-e4da-4cdf-ab56-dcc667dc7539,H0053,West,Quality_Checked,227,363,Shortage,2/6/2027,3.91,65.29,0.639
D50288,324BD8C8-105,d803ac84-7209-416a-a86a-5d1fa736fa8a,H0080,West,ColdChain_Validated,169,279,Shortage,2/17/2027,5.8,59.92,0.655
D50289,520C72B2-501,01e86acb-c245-41c7-a64c-db08b5298f56,H0077,West,Requested_By_Pharmacy,207,56,Surplus,2/15/2027,10.8,49.42,0.553
D50290,677884BE-F76,91614f56-9aa8-4b11-b207-1e252b6f276b,H0020,West,Requested_By_Pharmacy,425,378,Surplus,8/22/2027,7.37,170.54,0.805
D50291,F2787570-605,b4947907-745b-4f4b-bb23-f8e5baa19a38,H0067,Central,ColdChain_Validated,256,162,Surplus,2/6/2027,6.44,185.12,0.632
D50292,3EBFF9B5-811,dc7c8457-1e19-48e3-a3b8-abc3c089bac0,H0043,Central,Stored_In_Inventory,333,367,Shortage,5/12/2026,6.97,141.53,0.359
D50293,55357A34-1BC,d7cf0b2f-7e49-470f-ac32-b1170e1e065b,H0058,North,Dispatched_For_Transfer,448,59,Surplus,5/30/2027,10.17,10.85,0.667
D50294,B6E46B52-5BF,8109c448-cf9e-4f2c-9ba8-9849f51655b3,H0014,West,Delivered,212,18,Surplus,9/5/2027,8.46,158.32,0.797
D50295,69050182-1A9,194f9e71-adea-451b-8522-bf60ec5f5510,H0012,Central,Temperature_Alert,193,273,Shortage,6/29/2026,11.2,108.73,0.321
D50296,1FA05565-863,29290671-a88c-46b0-8074-ccba10b99c3c,H0033,East,Quality_Checked,132,344,Shortage,6/11/2027,7.4,152.83,0.734
D50297,1462707F-E74,0517affe-9701-4829-be74-8d775e9f5af6,H0081,East,Expiry_Warning,410,94,Surplus,6/24/2026,3.16,90.28,0.403
D50298,FBDE1A03-1C7,eca4728b-db4f-4a62-9e0c-a2f6581cd4be,H0082,West,Expiry_Warning,264,31,Surplus,7/6/2027,1.21,13.05,0.731
D50299,B8AC444D-1B6,c2b6c457-5bd0-4510-b694-d288b5e38b39,H0012,South,Quality_Checked,303,93,Surplus,11/6/2027,4.49,137.94,0.916
D50300,CD39273B-6FB,cdabbe37-d29a-45a0-bb29-2c52accfe4b8,H0045,West,Delivered,289,397,Shortage,1/15/2027,1.69,91.61,0.573
D50301,6313E8B0-3BC,c15d5c52-1454-427f-ab68-f63c8890ad51,H0026,West,Received_From_Distributor,334,45,Surplus,5/28/2027,5.48,175.44,0.759
D50302,2DAAC8A1-1FA,60f6e776-fbec-42be-bba3-6acbf41e7a42,H0028,South,Dispatched_For_Transfer,381,308,Surplus,1/12/2027,3.07,148.94,0.598
D50303,07548232-569,72825005-cbb8-4fdc-bcce-c0e5cb76a688,H0077,South,ColdChain_Validated,107,272,Shortage,10/28/2026,5.45,75.11,0.553
D50304,3E20A37B-69B,2de1772f-9bbc-4e7d-998f-f9845ac988ee,H0012,South,Dispatched_For_Transfer,207,142,Surplus,4/23/2027,5.39,146.2,0.727
D50305,50F6E8FF-A41,1ca4fa6f-6580-422c-a445-9c78b5f6c46e,H0057,North,ColdChain_Validated,479,10,Surplus,11/4/2026,4.04,101.57,0.55
D50306,D46C233E-19C,091b6bdc-8e78-4261-917d-8465ad1af03e,H0004,South,Delivered,404,246,Surplus,3/11/2027,8.18,43.89,0.629
D50307,2603A8C3-5F8,a7da8e38-8c9b-4156-ab2e-a9a457e4f828,H0084,Central,Requested_By_Pharmacy,249,166,Surplus,4/10/2026,5.77,86.88,0.352
D50308,DBEB3654-495,1a1f2284-8d3e-4047-b528-cd301f701b14,H0057,North,Received_From_Distributor,153,184,Shortage,4/28/2026,10.83,48.4,0.268
D50309,EA71FCBF-BEC,e4265fd0-11f3-4361-9e5d-ff9f609ce366,H0010,West,Received_From_Distributor,106,301,Shortage,12/26/2027,1.84,5.97,0.912
D50310,72629BE6-AE8,84b027d3-45ef-4568-81a7-21d12b48fde4,H0049,South,Delivered,210,10,Surplus,12/10/2027,5.52,53.13,0.949
D50311,B65B13EF-DA6,10e945a2-7c73-4e31-aafe-518a88b22260,H0045,Central,Expiry_Warning,133,390,Shortage,1/19/2028,9.54,45.86,0.907
D50312,661C7194-4A8,91de58b6-db14-4a56-bad9-3cdbda2d5a50,H0047,South,ColdChain_Validated,196,275,Shortage,5/12/2026,6.44,5.85,0.369
D50313,536A0148-A84,bfe3e7af-554d-4215-a4a0-ef907d9469e9,H0074,South,ColdChain_Validated,335,405,Shortage,11/2/2027,11.63,157.87,0.79
D50314,3D0A1852-075,a24de63e-ff2c-4126-9749-b132acd342a0,H0028,North,Dispatched_For_Transfer,473,276,Surplus,8/13/2026,2.92,20.01,0.447
D50315,FC721FE9-749,78b46577-d0db-4505-9b7d-2baccc4eef50,H0012,Central,ColdChain_Validated,358,160,Surplus,9/19/2026,4.48,92.57,0.514
D50316,730573BE-46D,40ea4107-c39b-482b-be0d-c2a8ef53330b,H0022,Central,ColdChain_Validated,268,89,Surplus,4/1/2027,2.28,86.49,0.659
D50317,A7A08F24-F72,ba01e0ba-feb4-4d2a-ab3c-5173ffba3902,H0064,West,ColdChain_Validated,157,204,Shortage,10/6/2026,3.71,40.37,0.515
D50318,DCDD1573-95B,b7bd2d12-a60e-4b1b-8191-ec5a9f7ec9fd,H0085,West,Delivered,261,14,Surplus,11/23/2027,8.4,193.54,0.875
D50319,C1658BDC-B61,2aa74a8c-fe94-45fd-a02f-6a74ff2edc34,H0045,Central,ColdChain_Validated,452,142,Surplus,5/26/2027,6.36,122.73,0.739
D50320,035171F9-1F2,2c814847-15ce-4684-9a39-a88e0fa3dbd3,H0015,East,Dispatched_For_Transfer,429,246,Surplus,10/10/2026,2.78,163.64,0.501
D50321,5C714222-AE1,cba5404f-d121-401d-be63-d455e9a1e66a,H0080,North,Quality_Checked,412,398,Surplus,9/8/2027,6.22,101.75,0.844
D50322,184B1C11-9FA,f37eecc3-6ab5-4604-96d8-bfaef29c2726,H0064,North,Expiry_Warning,355,205,Surplus,9/15/2026,10.32,145.95,0.414
D50323,18050F21-4A0,fcb48f9c-7672-42f9-88bf-5fe3facb6189,H0066,West,Temperature_Alert,460,160,Surplus,11/11/2027,5.84,194.11,0.914
D50324,8428B400-24A,502c5876-081e-48f9-be99-b5f79cccb2d9,H0050,Central,Expiry_Warning,156,412,Shortage,6/30/2027,1.15,72.94,0.724
